Message,Payload
GNRMC,['155956.00', 'A', '5101.74711', 'N', '01345.08656', 'E', '0.125', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.125', 'N', '0.232', 'K', 'D']
GNGGA,['155956.00', '5101.74711', 'N', '01345.08656', 'E', '2', '12', '0.81', '136.7', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.43', '0.81', '1.18']
GNGSA,['A', '3', '73', '74', '83', '84', '67', '', '', '', '', '', '', '', '1.43', '0.81', '1.18']
GPGSV,['4', '1', '15', '05', '28', '064', '36', '09', '03', '333', '', '16', '32', '302', '29', '18', '64', '172', '36']
GPGSV,['4', '2', '15', '20', '12', '033', '29', '23', '06', '155', '22', '25', '19', '137', '31', '26', '62', '284', '35']
GPGSV,['4', '3', '15', '28', '25', '214', '37', '29', '53', '073', '43', '31', '38', '240', '35', '36', '31', '168', '39']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '37']
GLGSV,['3', '1', '10', '66', '12', '001', '17', '67', '11', '052', '26', '73', '50', '172', '39', '74', '71', '286', '23']
GLGSV,['3', '2', '10', '75', '21', '325', '19', '80', '00', '154', '', '82', '09', '045', '20', '83', '50', '041', '30']
GLGSV,['3', '3', '10', '84', '58', '232', '21', '85', '07', '229', '17']
GNGLL,['5101.74711', 'N', '01345.08656', 'E', '155956.00', 'A', 'D']
GNRMC,['155957.00', 'A', '5101.74715', 'N', '01345.08646', 'E', '0.053', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.053', 'N', '0.098', 'K', 'D']
GNGGA,['155957.00', '5101.74715', 'N', '01345.08646', 'E', '2', '12', '0.73', '136.4', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.34', '0.73', '1.13']
GNGSA,['A', '3', '73', '74', '83', '84', '75', '67', '', '', '', '', '', '', '1.34', '0.73', '1.13']
GPGSV,['4', '1', '15', '05', '28', '064', '37', '09', '03', '333', '', '16', '32', '302', '30', '18', '64', '172', '40']
GPGSV,['4', '2', '15', '20', '12', '033', '30', '23', '06', '155', '22', '25', '19', '137', '31', '26', '62', '284', '38']
GPGSV,['4', '3', '15', '28', '25', '214', '39', '29', '52', '073', '44', '31', '38', '240', '41', '36', '31', '168', '40']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '39']
GLGSV,['3', '1', '10', '66', '12', '001', '18', '67', '11', '052', '28', '73', '50', '172', '41', '74', '71', '286', '26']
GLGSV,['3', '2', '10', '75', '21', '325', '21', '80', '00', '154', '', '82', '09', '045', '23', '83', '50', '041', '32']
GLGSV,['3', '3', '10', '84', '58', '232', '30', '85', '07', '229', '17']
GNGLL,['5101.74715', 'N', '01345.08646', 'E', '155957.00', 'A', 'D']
GNRMC,['155958.00', 'A', '5101.74722', 'N', '01345.08632', 'E', '0.054', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.054', 'N', '0.101', 'K', 'D']
GNGGA,['155958.00', '5101.74722', 'N', '01345.08632', 'E', '2', '12', '0.73', '136.0', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.34', '0.73', '1.13']
GNGSA,['A', '3', '73', '74', '83', '84', '66', '75', '67', '', '', '', '', '', '1.34', '0.73', '1.13']
GPGSV,['4', '1', '15', '05', '28', '064', '36', '09', '03', '333', '', '16', '32', '302', '31', '18', '64', '172', '41']
GPGSV,['4', '2', '15', '20', '12', '033', '30', '23', '06', '155', '22', '25', '19', '137', '32', '26', '62', '284', '38']
GPGSV,['4', '3', '15', '28', '25', '214', '39', '29', '52', '073', '43', '31', '38', '240', '41', '36', '31', '168', '40']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '38']
GLGSV,['3', '1', '10', '66', '12', '001', '20', '67', '11', '052', '29', '73', '50', '172', '41', '74', '71', '286', '28']
GLGSV,['3', '2', '10', '75', '21', '325', '24', '80', '00', '154', '', '82', '09', '045', '23', '83', '50', '041', '33']
GLGSV,['3', '3', '10', '84', '58', '232', '31', '85', '07', '229', '20']
GNGLL,['5101.74722', 'N', '01345.08632', 'E', '155958.00', 'A', 'D']
GNRMC,['155959.00', 'A', '5101.74725', 'N', '01345.08635', 'E', '0.013', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.013', 'N', '0.025', 'K', 'D']
GNGGA,['155959.00', '5101.74725', 'N', '01345.08635', 'E', '2', '12', '0.78', '135.9', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.53', '0.78', '1.31']
GNGSA,['A', '3', '73', '74', '83', '84', '66', '75', '67', '', '', '', '', '', '1.53', '0.78', '1.31']
GPGSV,['4', '1', '15', '05', '28', '064', '37', '09', '03', '333', '', '16', '32', '302', '32', '18', '64', '172', '37']
GPGSV,['4', '2', '15', '20', '12', '033', '29', '23', '06', '155', '21', '25', '19', '137', '35', '26', '62', '284', '38']
GPGSV,['4', '3', '15', '28', '25', '214', '37', '29', '52', '073', '43', '31', '38', '239', '37', '36', '31', '168', '39']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '38']
GLGSV,['3', '1', '10', '66', '12', '001', '22', '67', '11', '052', '34', '73', '50', '172', '43', '74', '71', '286', '27']
GLGSV,['3', '2', '10', '75', '21', '325', '22', '80', '00', '154', '', '82', '09', '045', '24', '83', '50', '041', '33']
GLGSV,['3', '3', '10', '84', '58', '232', '30', '85', '07', '229', '22']
GNGLL,['5101.74725', 'N', '01345.08635', 'E', '155959.00', 'A', 'D']
GNRMC,['160000.00', 'A', '5101.74726', 'N', '01345.08638', 'E', '0.055', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.055', 'N', '0.101', 'K', 'D']
GNGGA,['160000.00', '5101.74726', 'N', '01345.08638', 'E', '2', '12', '0.74', '136.0', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.40', '0.74', '1.19']
GNGSA,['A', '3', '73', '74', '83', '84', '66', '75', '67', '', '', '', '', '', '1.40', '0.74', '1.19']
GPGSV,['4', '1', '15', '05', '28', '064', '37', '09', '03', '333', '', '16', '32', '302', '31', '18', '64', '172', '36']
GPGSV,['4', '2', '15', '20', '12', '033', '28', '23', '06', '155', '19', '25', '19', '137', '34', '26', '62', '284', '38']
GPGSV,['4', '3', '15', '28', '25', '214', '35', '29', '52', '073', '42', '31', '38', '239', '37', '36', '31', '168', '38']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '37']
GLGSV,['3', '1', '10', '66', '12', '001', '22', '67', '11', '052', '34', '73', '50', '172', '43', '74', '71', '286', '28']
GLGSV,['3', '2', '10', '75', '21', '325', '21', '80', '00', '154', '', '82', '09', '045', '24', '83', '50', '041', '34']
GLGSV,['3', '3', '10', '84', '58', '232', '29', '85', '07', '229', '22']
GNGLL,['5101.74726', 'N', '01345.08638', 'E', '160000.00', 'A', 'D']
GNRMC,['160001.00', 'A', '5101.74727', 'N', '01345.08642', 'E', '0.086', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.086', 'N', '0.159', 'K', 'D']
GNGGA,['160001.00', '5101.74727', 'N', '01345.08642', 'E', '2', '12', '0.73', '136.1', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.34', '0.73', '1.13']
GNGSA,['A', '3', '73', '74', '83', '84', '66', '75', '67', '', '', '', '', '', '1.34', '0.73', '1.13']
GPGSV,['4', '1', '15', '05', '28', '064', '35', '09', '03', '333', '', '16', '32', '302', '23', '18', '64', '172', '34']
GPGSV,['4', '2', '15', '20', '12', '033', '26', '23', '06', '155', '19', '25', '19', '137', '35', '26', '62', '284', '32']
GPGSV,['4', '3', '15', '28', '25', '214', '35', '29', '52', '073', '40', '31', '38', '239', '33', '36', '31', '168', '35']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '35']
GLGSV,['3', '1', '10', '66', '12', '001', '21', '67', '11', '052', '32', '73', '50', '172', '42', '74', '71', '286', '26']
GLGSV,['3', '2', '10', '75', '21', '325', '22', '80', '00', '154', '', '82', '09', '045', '25', '83', '50', '041', '33']
GLGSV,['3', '3', '10', '84', '58', '232', '29', '85', '07', '229', '21']
GNGLL,['5101.74727', 'N', '01345.08642', 'E', '160001.00', 'A', 'D']
GNRMC,['160002.00', 'A', '5101.74729', 'N', '01345.08644', 'E', '0.022', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.022', 'N', '0.041', 'K', 'D']
GNGGA,['160002.00', '5101.74729', 'N', '01345.08644', 'E', '2', '12', '0.73', '136.2', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.34', '0.73', '1.13']
GNGSA,['A', '3', '73', '74', '83', '84', '66', '75', '67', '', '', '', '', '', '1.34', '0.73', '1.13']
GPGSV,['4', '1', '15', '05', '28', '064', '34', '09', '03', '333', '', '16', '32', '302', '22', '18', '64', '172', '39']
GPGSV,['4', '2', '15', '20', '12', '033', '26', '23', '06', '155', '17', '25', '19', '137', '32', '26', '62', '284', '28']
GPGSV,['4', '3', '15', '28', '25', '214', '37', '29', '52', '073', '41', '31', '38', '239', '34', '36', '31', '168', '36']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '36']
GLGSV,['3', '1', '10', '66', '12', '001', '20', '67', '11', '052', '27', '73', '50', '172', '40', '74', '71', '286', '24']
GLGSV,['3', '2', '10', '75', '21', '325', '20', '80', '00', '154', '', '82', '09', '045', '24', '83', '50', '041', '30']
GLGSV,['3', '3', '10', '84', '58', '232', '27', '85', '07', '229', '20']
GNGLL,['5101.74729', 'N', '01345.08644', 'E', '160002.00', 'A', 'D']
GNRMC,['160003.00', 'A', '5101.74729', 'N', '01345.08646', 'E', '0.068', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.068', 'N', '0.125', 'K', 'D']
GNGGA,['160003.00', '5101.74729', 'N', '01345.08646', 'E', '2', '12', '0.95', '136.2', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.56', '0.95', '1.23']
GNGSA,['A', '3', '73', '74', '83', '84', '67', '', '', '', '', '', '', '', '1.56', '0.95', '1.23']
GPGSV,['4', '1', '15', '05', '28', '064', '35', '09', '03', '333', '', '16', '32', '302', '22', '18', '64', '172', '39']
GPGSV,['4', '2', '15', '20', '12', '033', '26', '23', '06', '155', '17', '25', '19', '137', '33', '26', '62', '284', '27']
GPGSV,['4', '3', '15', '28', '25', '214', '37', '29', '52', '073', '41', '31', '38', '239', '33', '36', '31', '168', '37']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '37']
GLGSV,['3', '1', '10', '66', '12', '001', '18', '67', '11', '052', '28', '73', '50', '172', '40', '74', '71', '286', '21']
GLGSV,['3', '2', '10', '75', '21', '325', '17', '80', '00', '154', '', '82', '09', '045', '22', '83', '50', '041', '31']
GLGSV,['3', '3', '10', '84', '58', '232', '26', '85', '07', '229', '19']
GNGLL,['5101.74729', 'N', '01345.08646', 'E', '160003.00', 'A', 'D']
GNRMC,['160004.00', 'A', '5101.74729', 'N', '01345.08643', 'E', '0.100', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.100', 'N', '0.185', 'K', 'D']
GNGGA,['160004.00', '5101.74729', 'N', '01345.08643', 'E', '2', '12', '0.95', '136.3', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.55', '0.95', '1.23']
GNGSA,['A', '3', '73', '74', '83', '84', '67', '', '', '', '', '', '', '', '1.55', '0.95', '1.23']
GPGSV,['4', '1', '15', '05', '28', '064', '36', '09', '03', '333', '', '16', '32', '302', '30', '18', '64', '172', '36']
GPGSV,['4', '2', '15', '20', '12', '033', '26', '23', '06', '155', '19', '25', '19', '137', '33', '26', '62', '284', '37']
GPGSV,['4', '3', '15', '28', '25', '214', '34', '29', '52', '073', '42', '31', '38', '239', '36', '36', '31', '168', '35']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '36']
GLGSV,['3', '1', '10', '66', '12', '001', '18', '67', '11', '052', '29', '73', '50', '172', '41', '74', '71', '286', '22']
GLGSV,['3', '2', '10', '75', '21', '325', '15', '80', '00', '154', '', '82', '09', '045', '23', '83', '50', '041', '31']
GLGSV,['3', '3', '10', '84', '58', '232', '26', '85', '07', '229', '19']
GNGLL,['5101.74729', 'N', '01345.08643', 'E', '160004.00', 'A', 'D']
GNRMC,['160005.00', 'A', '5101.74728', 'N', '01345.08637', 'E', '0.013', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.013', 'N', '0.024', 'K', 'D']
GNGGA,['160005.00', '5101.74728', 'N', '01345.08637', 'E', '2', '12', '0.73', '136.5', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.34', '0.73', '1.13']
GNGSA,['A', '3', '73', '74', '83', '84', '75', '67', '', '', '', '', '', '', '1.34', '0.73', '1.13']
GPGSV,['4', '1', '15', '05', '28', '064', '36', '09', '03', '333', '', '16', '32', '302', '34', '18', '64', '172', '35']
GPGSV,['4', '2', '15', '20', '12', '033', '26', '23', '06', '155', '20', '25', '19', '137', '31', '26', '62', '284', '37']
GPGSV,['4', '3', '15', '28', '25', '214', '34', '29', '52', '073', '43', '31', '38', '239', '38', '36', '31', '168', '36']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '34']
GLGSV,['3', '1', '10', '66', '12', '001', '15', '67', '11', '052', '29', '73', '50', '172', '41', '74', '71', '286', '24']
GLGSV,['3', '2', '10', '75', '21', '325', '20', '80', '00', '154', '', '82', '09', '045', '25', '83', '50', '041', '31']
GLGSV,['3', '3', '10', '84', '58', '232', '27', '85', '07', '229', '17']
GNGLL,['5101.74728', 'N', '01345.08637', 'E', '160005.00', 'A', 'D']
GNRMC,['160006.00', 'A', '5101.74726', 'N', '01345.08638', 'E', '0.028', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.028', 'N', '0.051', 'K', 'D']
GNGGA,['160006.00', '5101.74726', 'N', '01345.08638', 'E', '2', '12', '0.73', '136.6', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.34', '0.73', '1.13']
GNGSA,['A', '3', '73', '74', '83', '84', '75', '67', '', '', '', '', '', '', '1.34', '0.73', '1.13']
GPGSV,['4', '1', '15', '05', '28', '064', '36', '09', '03', '333', '', '16', '32', '302', '33', '18', '64', '172', '36']
GPGSV,['4', '2', '15', '20', '12', '033', '27', '23', '06', '155', '22', '25', '19', '137', '30', '26', '62', '284', '37']
GPGSV,['4', '3', '15', '28', '25', '214', '34', '29', '52', '073', '42', '31', '38', '239', '38', '36', '31', '168', '36']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '35']
