Message,Payload
GNRMC,['155623.00', 'A', '5101.74699', 'N', '01345.08429', 'E', '0.103', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.103', 'N', '0.191', 'K', 'D']
GNGGA,['155623.00', '5101.74699', 'N', '01345.08429', 'E', '2', '12', '0.78', '136.6', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.49', '0.78', '1.27']
GNGSA,['A', '3', '73', '74', '84', '75', '67', '', '', '', '', '', '', '', '1.49', '0.78', '1.27']
GPGSV,['4', '1', '15', '05', '28', '066', '38', '09', '03', '334', '', '16', '31', '302', '41', '18', '63', '174', '48']
GPGSV,['4', '2', '15', '20', '13', '034', '27', '23', '04', '156', '20', '25', '21', '136', '37', '26', '60', '286', '36']
GPGSV,['4', '3', '15', '28', '26', '215', '31', '29', '54', '072', '42', '31', '39', '241', '42', '36', '31', '168', '39']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '41']
GLGSV,['3', '1', '10', '66', '12', '003', '18', '67', '10', '053', '32', '73', '52', '172', '45', '74', '70', '291', '31']
GLGSV,['3', '2', '10', '75', '20', '325', '26', '80', '02', '153', '', '82', '11', '045', '18', '83', '52', '040', '19']
GLGSV,['3', '3', '10', '84', '57', '230', '28', '85', '05', '228', '22']
GNGLL,['5101.74699', 'N', '01345.08429', 'E', '155623.00', 'A', 'D']
GNRMC,['155624.00', 'A', '5101.74712', 'N', '01345.08418', 'E', '0.028', '', '190125', '4.68', 'E', 'D']
GNVTG,['', 'T', '', 'M', '0.028', 'N', '0.052', 'K', 'D']
GNGGA,['155624.00', '5101.74712', 'N', '01345.08418', 'E', '2', '12', '0.76', '137.7', 'M', '43.7', 'M', '', '0000']
GNGSA,['A', '3', '29', '18', '26', '31', '28', '05', '16', '20', '25', '', '', '', '1.44', '0.76', '1.22']
GNGSA,['A', '3', '73', '74', '84', '75', '67', '', '', '', '', '', '', '', '1.44', '0.76', '1.22']
GPGSV,['4', '1', '15', '05', '28', '066', '37', '09', '03', '334', '', '16', '31', '302', '44', '18', '63', '174', '48']
GPGSV,['4', '2', '15', '20', '13', '034', '27', '23', '04', '156', '18', '25', '21', '136', '36', '26', '60', '286', '41']
GPGSV,['4', '3', '15', '28', '26', '215', '35', '29', '54', '072', '42', '31', '39', '241', '41', '36', '31', '168', '40']
GPGSV,['4', '4', '15', '40', '20', '132', '', '41', '04', '106', '', '49', '31', '191', '38']
GLGSV,['3', '1', '10', '66', '12', '003', '17', '67', '10', '053', '31', '73', '52', '172', '45', '74', '70', '291', '35']
GLGSV,['3', '2', '10', '75', '20', '325', '24', '80', '02', '153', '', '82', '11', '045', '18', '83', '52', '040', '19']
GLGSV,['3', '3', '10', '84', '57', '230', '29', '85', '05', '228', '23']
GNGLL,['5101.74712', 'N', '01345.08418', 'E', '155624.00', 'A', 'D']
